date,metric_name,value
2024-04-24,marketing_spend,14827.0
2024-04-24,discount_percentage,3.58
2024-04-24,order_processing_time,8.0
2024-04-25,revenue,186037.0
2024-04-25,profit,7519.0
2024-04-25,units_sold,537.0
2024-04-25,customer_satisfaction,4.53
2024-04-25,marketing_spend,16076.0
2024-04-25,discount_percentage,1.09
2024-04-25,order_processing_time,9.0
2024-04-26,revenue,135932.0
2024-04-26,profit,11983.0
2024-04-26,units_sold,729.0
2024-04-26,customer_satisfaction,2.87
2024-04-26,marketing_spend,1446.0
2024-04-26,discount_percentage,1.58
2024-04-26,order_processing_time,2.0
2024-04-27,revenue,145720.0
2024-04-27,profit,31932.0
2024-04-27,units_sold,564.0
2024-04-27,customer_satisfaction,1.3
2024-04-27,marketing_spend,15193.0
2024-04-27,discount_percentage,25.02
2024-04-27,order_processing_time,7.0
2024-04-28,revenue,176205.0
2024-04-28,profit,31798.0
2024-04-28,units_sold,382.0
2024-04-28,customer_satisfaction,2.55
2024-04-28,marketing_spend,17390.0
2024-04-28,discount_percentage,3.54
2024-04-28,order_processing_time,5.0
2024-04-29,revenue,191749.0
2024-04-29,profit,19133.0
2024-04-29,units_sold,493.0
2024-04-29,customer_satisfaction,4.21
2024-04-29,marketing_spend,16040.0
2024-04-29,discount_percentage,1.35
2024-04-29,order_processing_time,3.0
2024-04-30,revenue,106059.0
2024-04-30,profit,15939.0
2024-04-30,units_sold,982.0
2024-04-30,customer_satisfaction,4.61
2024-04-30,marketing_spend,7219.0
2024-04-30,discount_percentage,13.14
2024-04-30,order_processing_time,9.0
2024-05-01,revenue,108317.0
2024-05-01,profit,1781.0
2024-05-01,units_sold,656.0
2024-05-01,customer_satisfaction,1.81
2024-05-01,marketing_spend,8935.0
2024-05-01,discount_percentage,25.32
2024-05-01,order_processing_time,6.0
2024-05-02,revenue,45046.0
2024-05-02,profit,28624.0
2024-05-02,units_sold,237.0
2024-05-02,customer_satisfaction,1.27
2024-05-02,marketing_spend,11850.0
2024-05-02,discount_percentage,7.87
2024-05-02,order_processing_time,1.0
2024-05-03,revenue,188136.0
2024-05-03,profit,7823.0
2024-05-03,units_sold,632.0
2024-05-03,customer_satisfaction,4.51
2024-05-03,marketing_spend,4090.0
2024-05-03,discount_percentage,12.65
2024-05-03,order_processing_time,5.0
2024-05-04,revenue,111459.0
2024-05-04,profit,19489.0
2024-05-04,units_sold,316.0
2024-05-04,customer_satisfaction,2.56
2024-05-04,marketing_spend,10564.0
2024-05-04,discount_percentage,1.2
2024-05-04,order_processing_time,7.0
2024-05-05,revenue,55893.0
2024-05-05,profit,40961.0
2024-05-05,units_sold,466.0
2024-05-05,customer_satisfaction,3.17
2024-05-05,marketing_spend,18076.0
2024-05-05,discount_percentage,13.47
2024-05-05,order_processing_time,4.0
2024-05-06,revenue,111520.0
2024-05-06,profit,30118.0
2024-05-06,units_sold,169.0
2024-05-06,customer_satisfaction,4.87
2024-05-06,marketing_spend,18348.0
2024-05-06,discount_percentage,17.33
2024-05-06,order_processing_time,8.0
2024-05-07,revenue,135818.0
2024-05-07,profit,35881.0
2024-05-07,units_sold,340.0
2024-05-07,customer_satisfaction,1.27
2024-05-07,marketing_spend,890.0
2024-05-07,discount_percentage,17.13
2024-05-07,order_processing_time,5.0
2024-05-08,revenue,71272.0
2024-05-08,profit,17280.0
2024-05-08,units_sold,785.0
2024-05-08,customer_satisfaction,3.59
2024-05-08,marketing_spend,13168.0
2024-05-08,discount_percentage,9.97
2024-05-08,order_processing_time,9.0
2024-05-09,revenue,77649.0
2024-05-09,profit,23263.0
2024-05-09,units_sold,234.0
2024-05-09,customer_satisfaction,1.3
2024-05-09,marketing_spend,12069.0
2024-05-09,discount_percentage,9.47
2024-05-09,order_processing_time,9.0
2024-05-10,revenue,74674.0
2024-05-10,profit,14565.0
2024-05-10,units_sold,992.0
2024-05-10,customer_satisfaction,2.5
2024-05-10,marketing_spend,13529.0
2024-05-10,discount_percentage,3.2
2024-05-10,order_processing_time,9.0
2024-05-11,revenue,154832.0
2024-05-11,profit,21354.0
2024-05-11,units_sold,738.0
2024-05-11,customer_satisfaction,4.22
2024-05-11,marketing_spend,13607.0
2024-05-11,discount_percentage,11.0
2024-05-11,order_processing_time,1.0
2024-05-12,revenue,162999.0
2024-05-12,profit,43951.0
2024-05-12,units_sold,513.0
2024-05-12,customer_satisfaction,2.73
2024-05-12,marketing_spend,3060.0
2024-05-12,discount_percentage,2.98
2024-05-12,order_processing_time,2.0
2024-05-13,revenue,96475.0
2024-05-13,profit,26643.0
2024-05-13,units_sold,465.0
2024-05-13,customer_satisfaction,4.99
2024-05-13,marketing_spend,6367.0
2024-05-13,discount_percentage,23.0
2024-05-13,order_processing_time,3.0
2024-05-14,revenue,71367.0
2024-05-14,profit,24648.0
2024-05-14,units_sold,54.0
2024-05-14,customer_satisfaction,3.24
2024-05-14,marketing_spend,15784.0
2024-05-14,discount_percentage,28.99
2024-05-14,order_processing_time,4.0
2024-05-15,revenue,153660.0
2024-05-15,profit,42971.0
2024-05-15,units_sold,223.0
2024-05-15,customer_satisfaction,2.28
2024-05-15,marketing_spend,1711.0
2024-05-15,discount_percentage,29.1
2024-05-15,order_processing_time,9.0
2024-05-16,revenue,131750.0
2024-05-16,profit,19658.0
2024-05-16,units_sold,68.0
2024-05-16,customer_satisfaction,1.88
2024-05-16,marketing_spend,9621.0
2024-05-16,discount_percentage,25.95
2024-05-16,order_processing_time,6.0
2024-05-17,revenue,128154.0
2024-05-17,profit,22253.0
2024-05-17,units_sold,653.0
2024-05-17,customer_satisfaction,2.4
2024-05-17,marketing_spend,2039.0
2024-05-17,discount_percentage,18.02
2024-05-17,order_processing_time,1.0
2024-05-18,revenue,193305.0
2024-05-18,profit,49563.0
2024-05-18,units_sold,625.0
2024-05-18,customer_satisfaction,2.49
2024-05-18,marketing_spend,17527.0
2024-05-18,discount_percentage,21.03
2024-05-18,order_processing_time,9.0
2024-05-19,revenue,54738.0
2024-05-19,profit,27390.0
2024-05-19,units_sold,204.0
2024-05-19,customer_satisfaction,1.27
2024-05-19,marketing_spend,9193.0
2024-05-19,discount_percentage,8.56
2024-05-19,order_processing_time,6.0
2024-05-20,revenue,43397.0
2024-05-20,profit,24128.0
2024-05-20,units_sold,934.0
2024-05-20,customer_satisfaction,2.48
2024-05-20,marketing_spend,9421.0
2024-05-20,discount_percentage,18.92
2024-05-20,order_processing_time,4.0
2024-05-21,revenue,92189.0
2024-05-21,profit,14489.0
2024-05-21,units_sold,498.0
2024-05-21,customer_satisfaction,2.86
2024-05-21,marketing_spend,18167.0
2024-05-21,discount_percentage,13.67
2024-05-21,order_processing_time,4.0
2024-05-22,revenue,86367.0
2024-05-22,profit,39314.0
2024-05-22,units_sold,166.0
2024-05-22,customer_satisfaction,3.89
2024-05-22,marketing_spend,10810.0
2024-05-22,discount_percentage,14.46
2024-05-22,order_processing_time,3.0
2024-05-23,revenue,130585.0
2024-05-23,profit,33658.0
2024-05-23,units_sold,619.0
2024-05-23,customer_satisfaction,3.63
2024-05-23,marketing_spend,13244.0
2024-05-23,discount_percentage,22.73
2024-05-23,order_processing_time,7.0
2024-05-24,revenue,86619.0
2024-05-24,profit,7852.0
2024-05-24,units_sold,235.0
2024-05-24,customer_satisfaction,3.84
2024-05-24,marketing_spend,4886.0
2024-05-24,discount_percentage,8.46
2024-05-24,order_processing_time,3.0
2024-05-25,revenue,121453.0
2024-05-25,profit,30450.0
2024-05-25,units_sold,421.0
2024-05-25,customer_satisfaction,1.03
2024-05-25,marketing_spend,17803.0
2024-05-25,discount_percentage,9.54
2024-05-25,order_processing_time,2.0
2024-05-26,revenue,29816.0
2024-05-26,profit,3551.0
2024-05-26,units_sold,214.0
2024-05-26,customer_satisfaction,1.87
2024-05-26,marketing_spend,12742.0
2024-05-26,discount_percentage,27.74
2024-05-26,order_processing_time,8.0
2024-05-27,revenue,183312.0
2024-05-27,profit,7411.0
2024-05-27,units_sold,88.0
2024-05-27,customer_satisfaction,3.65
2024-05-27,marketing_spend,19223.0
2024-05-27,discount_percentage,1.69
2024-05-27,order_processing_time,4.0
2024-05-28,revenue,147348.0
2024-05-28,profit,34243.0
2024-05-28,units_sold,133.0
2024-05-28,customer_satisfaction,2.94
2024-05-28,marketing_spend,14757.0
2024-05-28,discount_percentage,14.57
2024-05-28,order_processing_time,8.0
2024-05-29,revenue,89530.0
2024-05-29,profit,22800.0
2024-05-29,units_sold,480.0
2024-05-29,customer_satisfaction,1.02
2024-05-29,marketing_spend,9447.0
2024-05-29,discount_percentage,27.38
2024-05-29,order_processing_time,1.0
2024-05-30,revenue,164571.0
2024-05-30,profit,11403.0
2024-05-30,units_sold,949.0
2024-05-30,customer_satisfaction,4.22
2024-05-30,marketing_spend,14446.0
2024-05-30,discount_percentage,18.31
2024-05-30,order_processing_time,5.0
2024-05-31,revenue,118856.0
2024-05-31,profit,8239.0
2024-05-31,units_sold,227.0
2024-05-31,customer_satisfaction,4.09
2024-05-31,marketing_spend,6430.0
2024-05-31,discount_percentage,16.39
2024-05-31,order_processing_time,9.0
2024-06-01,revenue,81635.0
2024-06-01,profit,7710.0
2024-06-01,units_sold,525.0
2024-06-01,customer_satisfaction,3.19
2024-06-01,marketing_spend,5902.0
2024-06-01,discount_percentage,7.49
2024-06-01,order_processing_time,1.0
2024-06-02,revenue,117803.0
2024-06-02,profit,22384.0
2024-06-02,units_sold,611.0
2024-06-02,customer_satisfaction,1.27
2024-06-02,marketing_spend,16517.0
2024-06-02,discount_percentage,10.3
2024-06-02,order_processing_time,4.0
2024-06-03,revenue,45946.0
2024-06-03,profit,22038.0
2024-06-03,units_sold,113.0
2024-06-03,customer_satisfaction,4.07
2024-06-03,marketing_spend,1007.0
2024-06-03,discount_percentage,25.56
2024-06-03,order_processing_time,6.0
2024-06-04,revenue,65204.0
2024-06-04,profit,41846.0
2024-06-04,units_sold,402.0
2024-06-04,customer_satisfaction,3.33
2024-06-04,marketing_spend,1936.0
2024-06-04,discount_percentage,16.78
2024-06-04,order_processing_time,8.0
2024-06-05,revenue,192958.0
2024-06-05,profit,23447.0
2024-06-05,units_sold,640.0
2024-06-05,customer_satisfaction,4.13
2024-06-05,marketing_spend,12118.0
2024-06-05,discount_percentage,15.44
2024-06-05,order_processing_time,3.0
2024-06-06,revenue,25563.0
2024-06-06,profit,3285.0
2024-06-06,units_sold,654.0
2024-06-06,customer_satisfaction,4.01
2024-06-06,marketing_spend,9250.0
2024-06-06,discount_percentage,2.99
2024-06-06,order_processing_time,5.0
2024-06-07,revenue,102324.0
2024-06-07,profit,38991.0
2024-06-07,units_sold,833.0
2024-06-07,customer_satisfaction,4.21
2024-06-07,marketing_spend,16622.0
2024-06-07,discount_percentage,0.48
2024-06-07,order_processing_time,7.0
2024-06-08,revenue,19847.0
2024-06-08,profit,14521.0
2024-06-08,units_sold,617.0
2024-06-08,customer_satisfaction,3.07
2024-06-08,marketing_spend,7854.0
2024-06-08,discount_percentage,28.91
2024-06-08,order_processing_time,1.0
2024-06-09,revenue,36155.0
2024-06-09,profit,48657.0
2024-06-09,units_sold,989.0
2024-06-09,customer_satisfaction,1.56
2024-06-09,marketing_spend,11794.0
2024-06-09,discount_percentage,11.31
2024-06-09,order_processing_time,7.0
2024-06-10,revenue,89671.0
2024-06-10,profit,7971.0
2024-06-10,units_sold,443.0
2024-06-10,customer_satisfaction,3.68
2024-06-10,marketing_spend,14340.0
2024-06-10,discount_percentage,18.1
2024-06-10,order_processing_time,8.0
2024-06-11,revenue,126891.0
2024-06-11,profit,30139.0
2024-06-11,units_sold,340.0
2024-06-11,customer_satisfaction,3.48
2024-06-11,marketing_spend,4899.0
2024-06-11,discount_percentage,2.39
2024-06-11,order_processing_time,8.0
2024-06-12,revenue,93310.0
2024-06-12,profit,20909.0
2024-06-12,units_sold,152.0
2024-06-12,customer_satisfaction,3.97
2024-06-12,marketing_spend,5537.0
2024-06-12,discount_percentage,20.49
2024-06-12,order_processing_time,9.0
2024-06-13,revenue,159381.0
2024-06-13,profit,12531.0
2024-06-13,units_sold,809.0
2024-06-13,customer_satisfaction,1.68
2024-06-13,marketing_spend,16348.0
2024-06-13,discount_percentage,27.98
2024-06-13,order_processing_time,6.0
2024-06-14,revenue,141691.0
2024-06-14,profit,15721.0
2024-06-14,units_sold,549.0
2024-06-14,customer_satisfaction,1.78
2024-06-14,marketing_spend,4215.0
2024-06-14,discount_percentage,17.27
2024-06-14,order_processing_time,6.0
2024-06-15,revenue,191180.0
2024-06-15,profit,20206.0
2024-06-15,units_sold,287.0
2024-06-15,customer_satisfaction,4.56
2024-06-15,marketing_spend,15377.0
2024-06-15,discount_percentage,3.78
2024-06-15,order_processing_time,2.0
2024-06-16,revenue,44707.0
2024-06-16,profit,38711.0
2024-06-16,units_sold,242.0
2024-06-16,customer_satisfaction,4.0
2024-06-16,marketing_spend,8337.0
2024-06-16,discount_percentage,17.45
2024-06-16,order_processing_time,3.0
2024-06-17,revenue,161409.0
2024-06-17,profit,7530.0
2024-06-17,units_sold,538.0
2024-06-17,customer_satisfaction,4.63
2024-06-17,marketing_spend,1801.0
2024-06-17,discount_percentage,22.99
2024-06-17,order_processing_time,4.0
2024-06-18,revenue,91537.0
2024-06-18,profit,12116.0
2024-06-18,units_sold,580.0
2024-06-18,customer_satisfaction,4.03
2024-06-18,marketing_spend,7870.0
2024-06-18,discount_percentage,12.19
2024-06-18,order_processing_time,4.0
2024-06-19,revenue,188686.0
2024-06-19,profit,1258.0
2024-06-19,units_sold,99.0
2024-06-19,customer_satisfaction,3.39
2024-06-19,marketing_spend,19039.0
2024-06-19,discount_percentage,26.4
2024-06-19,order_processing_time,8.0
2024-06-20,revenue,101155.0
2024-06-20,profit,1282.0
2024-06-20,units_sold,501.0
2024-06-20,customer_satisfaction,3.62
2024-06-20,marketing_spend,6911.0
2024-06-20,discount_percentage,19.46
2024-06-20,order_processing_time,1.0
2024-06-21,revenue,10281.0
2024-06-21,profit,14937.0
2024-06-21,units_sold,208.0
2024-06-21,customer_satisfaction,4.56
2024-06-21,marketing_spend,6865.0
2024-06-21,discount_percentage,26.98
2024-06-21,order_processing_time,4.0
2024-06-22,revenue,168492.0
2024-06-22,profit,2898.0
2024-06-22,units_sold,371.0
2024-06-22,customer_satisfaction,3.32
2024-06-22,marketing_spend,15949.0
2024-06-22,discount_percentage,18.71
2024-06-22,order_processing_time,4.0
2024-06-23,revenue,180102.0
2024-06-23,profit,5135.0
2024-06-23,units_sold,450.0
2024-06-23,customer_satisfaction,3.53
2024-06-23,marketing_spend,1192.0
2024-06-23,discount_percentage,3.94
2024-06-23,order_processing_time,1.0
2024-06-24,revenue,142130.0
2024-06-24,profit,7629.0
2024-06-24,units_sold,35.0
2024-06-24,customer_satisfaction,1.63
2024-06-24,marketing_spend,1978.0
2024-06-24,discount_percentage,9.29
2024-06-24,order_processing_time,3.0
2024-06-25,revenue,86260.0
2024-06-25,profit,44936.0
2024-06-25,units_sold,34.0
2024-06-25,customer_satisfaction,2.9
2024-06-25,marketing_spend,6896.0
2024-06-25,discount_percentage,6.05
2024-06-25,order_processing_time,5.0
2024-06-26,revenue,169476.0
2024-06-26,profit,20584.0
2024-06-26,units_sold,403.0
2024-06-26,customer_satisfaction,3.87
2024-06-26,marketing_spend,8948.0
2024-06-26,discount_percentage,27.26
2024-06-26,order_processing_time,6.0
2024-06-27,revenue,170928.0
2024-06-27,profit,24551.0
2024-06-27,units_sold,516.0
2024-06-27,customer_satisfaction,2.08
2024-06-27,marketing_spend,11122.0
2024-06-27,discount_percentage,22.81
2024-06-27,order_processing_time,9.0
2024-06-28,revenue,150272.0
2024-06-28,profit,34380.0
2024-06-28,units_sold,310.0
2024-06-28,customer_satisfaction,1.81
2024-06-28,marketing_spend,17325.0
2024-06-28,discount_percentage,20.29
2024-06-28,order_processing_time,9.0
2024-06-29,revenue,74178.0
2024-06-29,profit,47971.0
2024-06-29,units_sold,348.0
2024-06-29,customer_satisfaction,2.26
2024-06-29,marketing_spend,10573.0
2024-06-29,discount_percentage,9.03
2024-06-29,order_processing_time,9.0
2024-06-30,revenue,43997.0
2024-06-30,profit,18071.0
2024-06-30,units_sold,276.0
2024-06-30,customer_satisfaction,1.97
2024-06-30,marketing_spend,3146.0
2024-06-30,discount_percentage,5.52
2024-06-30,order_processing_time,1.0
2024-07-01,revenue,166683.0
2024-07-01,profit,21074.0
2024-07-01,units_sold,470.0
2024-07-01,customer_satisfaction,1.86
2024-07-01,marketing_spend,5709.0
2024-07-01,discount_percentage,22.69
2024-07-01,order_processing_time,9.0
2024-07-02,revenue,129273.0
2024-07-02,profit,26188.0
2024-07-02,units_sold,702.0
2024-07-02,customer_satisfaction,2.7
2024-07-02,marketing_spend,7033.0
2024-07-02,discount_percentage,14.22
2024-07-02,order_processing_time,8.0
2024-07-03,revenue,182307.0
2024-07-03,profit,3307.0
2024-07-03,units_sold,465.0
2024-07-03,customer_satisfaction,4.63
2024-07-03,marketing_spend,7711.0
2024-07-03,discount_percentage,6.77
2024-07-03,order_processing_time,2.0
2024-07-04,revenue,176129.0
2024-07-04,profit,40901.0
2024-07-04,units_sold,369.0
2024-07-04,customer_satisfaction,3.03
2024-07-04,marketing_spend,10427.0
2024-07-04,discount_percentage,18.5
2024-07-04,order_processing_time,1.0
2024-07-05,revenue,142311.0
2024-07-05,profit,12205.0
2024-07-05,units_sold,77.0
2024-07-05,customer_satisfaction,1.75
2024-07-05,marketing_spend,12427.0
2024-07-05,discount_percentage,1.21
2024-07-05,order_processing_time,1.0
2024-07-06,revenue,136945.0
2024-07-06,profit,6906.0
2024-07-06,units_sold,872.0
2024-07-06,customer_satisfaction,1.31
2024-07-06,marketing_spend,19529.0
2024-07-06,discount_percentage,9.79
2024-07-06,order_processing_time,6.0
2024-07-07,revenue,55272.0
2024-07-07,profit,3591.0
2024-07-07,units_sold,421.0
2024-07-07,customer_satisfaction,3.78
2024-07-07,marketing_spend,9816.0
2024-07-07,discount_percentage,14.06
2024-07-07,order_processing_time,9.0
2024-07-08,revenue,99393.0
2024-07-08,profit,16149.0
2024-07-08,units_sold,980.0
2024-07-08,customer_satisfaction,2.53
2024-07-08,marketing_spend,12677.0
2024-07-08,discount_percentage,4.44
2024-07-08,order_processing_time,7.0
2024-07-09,revenue,71212.0
2024-07-09,profit,45918.0
2024-07-09,units_sold,500.0
2024-07-09,customer_satisfaction,4.29
2024-07-09,marketing_spend,11346.0
2024-07-09,discount_percentage,29.54
2024-07-09,order_processing_time,5.0
2024-07-10,revenue,156470.0
2024-07-10,profit,40951.0
2024-07-10,units_sold,842.0
2024-07-10,customer_satisfaction,3.64
2024-07-10,marketing_spend,8433.0
2024-07-10,discount_percentage,6.27
2024-07-10,order_processing_time,2.0
2024-07-11,revenue,130030.0
